timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-06T03:16:05,story_point_estimation_m4,83c08398-4e95-454c-b9a3-4fcc5586f6c4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,720.1311422999715,0.0018845280504308,2.616923418159651e-06,5.501893311147274,0.0,10.0,0.0010609812344217,0.0,0.001930266659166,0.0029912478935878,0.0,Morocco,MAR,,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,1,1 x NVIDIA GeForce MX330,,,7.733192443847656,machine,3.661516452074392,0,93.17582260371948,7.205450983006555,N,1.0,0.0
2026-04-06T04:09:44,story_point_estimation_m4,fe39b901-258e-4b9c-87e9-a2150f875565,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3118.655344700004,0.007288563762427836,2.337085364310737e-06,3.8293663349614127,0.0,10.0,0.0032032483286012258,0.0,0.008365643414166134,0.01156889174276736,0.0,Morocco,MAR,,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,1,1 x NVIDIA GeForce MX330,,,7.733192443847656,machine,2.2878777814679507,0,92.05536366655623,7.118909417098244,N,1.0,0.0
